customer_id,company_name,signup_date,plan_tier,contract_type,mrr,tenure_months,active_users,login_frequency_30d,login_decay_rate,feature_adoption_score,support_tickets_90d,avg_ticket_res_hrs,payment_failures_12m,nps_score,churn_status
CUST-12651,Cyber Tech,2023-12-02,Basic,Annual,44.43,31,2,51,0.057,89.3,3,34.9,0,9,0
CUST-12652,Sync Analytics,2025-07-02,Basic,Monthly,35.47,12,4,90,-0.311,56.3,2,1.5,0,8,0
CUST-12653,Data HQ,2022-07-03,Basic,Monthly,58.76,48,3,63,0.217,72.3,0,11.3,0,10,0
CUST-12654,Hyper Software,2024-04-02,Pro,Annual,183.95,27,5,104,-0.114,43.5,2,11.9,3,6,0
CUST-12655,Aero HQ,2023-11-02,Basic,Monthly,44.53,32,1,18,-0.194,70.9,3,3.5,2,8,0
CUST-12656,Strata Dynamics,2025-10-01,Pro,Monthly,146.3,9,14,406,-0.49,79.2,3,1.0,0,6,0
CUST-12657,Data Flow,2026-05-02,Enterprise,Annual,1259.88,2,41,878,-0.189,97.2,1,62.0,0,2,0
CUST-12658,Vanguard Tech,2022-07-03,Basic,Monthly,39.52,48,4,130,0.055,21.9,4,1.0,0,3,1
CUST-12659,Cyber Labs,2022-11-02,Pro,Annual,200.74,44,9,229,0.071,53.9,2,1.0,1,6,0
CUST-12660,Zentis Tech,2026-01-30,Basic,Monthly,55.71,5,1,11,0.196,55.2,5,6.6,0,9,0
CUST-12661,Strata Cloud,2025-06-01,Enterprise,Annual,1062.19,13,21,503,0.27,89.0,2,2.6,0,5,0
CUST-12662,Zentis Global,2024-03-02,Basic,Annual,48.56,28,1,40,0.03,61.1,4,17.9,0,7,0
CUST-12663,Quantum Cloud,2024-04-02,Pro,Monthly,148.21,27,6,92,0.358,58.6,1,13.0,0,0,0
CUST-12664,Apex Global,2022-07-03,Pro,Monthly,174.83,48,12,96,-0.088,41.7,5,13.1,0,5,0
CUST-12665,Nexus Global,2026-01-30,Basic,Monthly,50.38,5,4,91,-0.842,55.8,3,2.3,2,9,0
CUST-12666,Cyber Dynamics,2025-04-01,Basic,Monthly,43.21,15,3,58,-0.197,27.0,5,1.4,0,8,0
CUST-12667,Zentis Cloud,2026-03-02,Pro,Monthly,205.07,4,8,332,0.357,100.0,1,14.7,0,10,0
CUST-12668,Nova Stack,2025-05-02,Pro,Monthly,219.35,14,15,285,-0.249,78.3,2,36.1,3,8,0
CUST-12669,Cloud Flow,2026-05-02,Basic,Monthly,56.07,2,3,93,0.468,25.0,1,18.1,0,6,0
CUST-12670,Zentis Systems,2022-07-03,Pro,Monthly,162.4,48,8,230,-0.373,20.3,3,27.4,0,7,1
CUST-12671,Quantum Tech,2024-10-31,Basic,Monthly,65.15,20,3,91,-0.011,59.5,6,4.1,0,6,0
CUST-12672,Aero Digital,2022-07-03,Pro,Annual,221.91,48,14,541,-0.274,40.4,5,43.4,0,7,0
CUST-12673,Orion Analytics,2026-04-01,Basic,Monthly,48.99,3,4,72,-0.424,52.5,4,2.5,0,3,0
CUST-12674,Vanguard Global,2025-10-31,Enterprise,Multi-Year,1162.27,8,48,1067,0.5,60.5,3,72.2,0,4,0
CUST-12675,Aero AI,2025-10-01,Basic,Monthly,66.39,9,3,75,-0.717,78.1,1,14.2,0,8,1
CUST-12676,Orion Software,2025-06-01,Basic,Monthly,38.43,13,1,28,-0.118,28.3,1,10.3,0,4,0
CUST-12677,Pulse Networks,2023-02-01,Basic,Monthly,47.34,41,3,80,-0.093,39.7,2,49.6,0,7,0
CUST-12678,Aero Solutions,2025-06-01,Basic,Monthly,31.52,13,1,20,-0.358,37.2,4,36.9,3,8,1
CUST-12679,Omni Cloud,2025-12-01,Pro,Monthly,204.75,7,11,397,-0.094,81.4,5,14.1,0,7,0
CUST-12680,Quantum Systems,2026-04-01,Basic,Monthly,51.69,3,1,31,0.107,100.0,2,4.6,0,8,0
CUST-12681,Cyber Analytics,2026-03-02,Pro,Monthly,197.83,4,10,205,-0.048,29.7,4,7.7,0,10,0
CUST-12682,Nova Networks,2023-07-03,Basic,Monthly,44.19,36,1,30,0.299,56.6,4,1.0,1,8,0
CUST-12683,Flux Dynamics,2025-03-02,Basic,Annual,33.94,16,1,27,-0.026,86.4,0,12.0,0,6,0
CUST-12684,Vanguard Flow,2023-10-02,Basic,Monthly,51.75,33,1,46,0.5,24.9,1,1.0,0,10,0
CUST-12685,Flux Digital,2024-01-01,Basic,Monthly,59.7,30,3,62,0.077,77.0,2,74.1,0,2,0
CUST-12686,Data HQ,2026-01-30,Basic,Monthly,44.66,5,2,33,0.104,38.4,2,6.0,0,10,0
CUST-12687,Data Analytics,2026-01-30,Basic,Annual,52.23,5,2,56,0.373,85.0,1,5.3,0,7,0
CUST-12688,Omni Digital,2023-07-03,Basic,Annual,37.47,36,1,14,-0.013,51.7,4,89.5,0,9,0
CUST-12689,Titan Software,2023-10-02,Basic,Annual,52.36,33,4,87,0.051,78.8,6,71.9,0,3,1
CUST-12690,Quantum Flow,2025-06-01,Pro,Monthly,187.26,13,12,216,-0.273,61.0,0,1.0,0,8,0
CUST-12691,Cloud Global,2026-04-01,Pro,Annual,176.24,3,11,375,-0.435,54.7,3,7.0,0,8,0
CUST-12692,Flux Flow,2026-05-02,Basic,Monthly,43.41,2,3,77,-0.123,60.6,3,52.6,2,9,0
CUST-12693,Vanguard Flow,2025-08-31,Basic,Monthly,46.11,10,1,8,0.119,51.4,4,13.8,1,4,0
CUST-12694,Hyper Stack,2026-05-02,Enterprise,Multi-Year,1056.31,2,25,635,0.055,23.9,6,55.5,0,0,0
CUST-12695,Titan Global,2025-10-31,Pro,Monthly,159.83,8,18,488,-0.11,80.0,5,23.1,0,3,0
CUST-12696,Aura Analytics,2025-04-01,Pro,Annual,187.15,15,10,244,-0.248,53.7,5,21.1,3,8,1
CUST-12697,Zentis Digital,2026-01-30,Basic,Monthly,48.7,5,1,7,0.253,57.1,3,7.2,2,7,0
CUST-12698,Cyber Digital,2026-03-02,Pro,Annual,166.19,4,13,130,0.024,92.7,7,31.4,2,7,0
CUST-12699,Flux Networks,2022-07-03,Pro,Monthly,252.63,48,8,265,0.078,86.5,5,8.3,1,4,1
CUST-12700,Cyber Stack,2024-08-01,Pro,Monthly,173.52,23,5,35,-0.086,94.3,5,4.5,0,9,0
CUST-12701,Apex Global,2022-07-03,Enterprise,Annual,898.68,48,14,446,-0.394,39.9,4,76.8,0,8,0
CUST-12702,Hyper Labs,2025-07-02,Basic,Monthly,41.81,12,2,36,-0.355,70.7,2,53.8,0,10,0
CUST-12703,Aero Systems,2024-02-01,Basic,Monthly,62.22,29,2,34,0.473,62.6,5,7.5,0,2,0
CUST-12704,Nexus Digital,2025-12-01,Pro,Annual,215.5,7,9,224,-0.217,33.8,1,6.2,0,9,0
CUST-12705,Nexus HQ,2024-06-01,Pro,Monthly,171.04,25,9,274,-0.45,5.0,1,1.0,1,6,1
CUST-12706,Sync Stack,2026-01-30,Basic,Monthly,57.13,5,1,18,-0.356,40.3,1,60.0,1,3,1
CUST-12707,Cloud Networks,2026-05-02,Basic,Monthly,50.48,2,1,6,0.5,58.6,1,55.1,0,10,0
CUST-12708,Sync Systems,2022-07-03,Basic,Monthly,50.89,48,3,87,-0.429,51.6,4,10.3,1,4,0
CUST-12709,Nexus Flow,2024-10-01,Basic,Annual,46.47,21,3,68,-0.279,59.6,2,56.6,0,10,0
CUST-12710,Omni HQ,2022-07-03,Pro,Annual,176.63,48,13,338,0.479,65.4,2,29.2,0,8,0
CUST-12711,Flux Labs,2025-08-01,Pro,Monthly,209.08,11,11,292,-0.077,67.9,0,7.7,0,9,0
CUST-12712,Titan Dynamics,2025-08-01,Basic,Monthly,44.99,11,1,37,0.059,82.0,3,4.2,0,7,0
CUST-12713,Strata Tech,2025-05-02,Basic,Monthly,62.35,14,4,155,0.148,78.1,4,13.3,1,10,0
CUST-12714,Orion Dynamics,2023-12-02,Basic,Monthly,39.67,31,2,25,-0.31,44.7,3,17.9,1,3,1
CUST-12715,Flux Dynamics,2024-09-01,Basic,Monthly,60.29,22,2,35,-0.015,52.1,3,2.4,3,6,0
CUST-12716,Pulse Flow,2022-07-03,Pro,Annual,195.68,48,9,251,-0.33,77.3,1,27.1,0,3,0
CUST-12717,Flux AI,2026-05-02,Enterprise,Annual,1043.82,2,43,371,-0.35,32.0,1,6.6,0,0,0
CUST-12718,Pulse Global,2023-11-02,Pro,Monthly,223.87,32,7,133,-0.145,18.3,6,2.4,0,2,1
CUST-12719,Omni Flow,2025-08-01,Basic,Monthly,44.37,11,3,92,-0.36,83.6,2,43.4,0,2,0
CUST-12720,Nexus Software,2025-12-31,Enterprise,Annual,1128.51,6,50,1336,0.462,83.4,3,1.0,2,7,0
CUST-12721,Aero AI,2024-12-01,Pro,Monthly,118.18,19,12,167,-0.164,92.3,5,1.0,0,6,0
CUST-12722,Cyber Stack,2024-12-01,Pro,Monthly,177.51,19,11,356,0.305,55.5,6,18.7,0,2,0
CUST-12723,Vanguard Global,2026-01-30,Basic,Monthly,42.21,5,5,108,0.028,16.3,4,11.0,1,8,0
CUST-12724,Nexus Labs,2025-12-01,Basic,Monthly,39.79,7,4,90,-0.202,39.5,2,1.0,3,6,0
CUST-12725,Sync HQ,2025-05-02,Basic,Monthly,47.42,14,3,23,-0.9,65.8,4,41.9,0,9,1
CUST-12726,Orion Dynamics,2025-05-02,Basic,Annual,51.84,14,1,7,-0.281,67.2,2,62.9,0,9,0
CUST-12727,Strata Dynamics,2025-08-01,Basic,Monthly,54.16,11,5,151,0.213,44.5,4,17.7,1,4,0
CUST-12728,Pulse Software,2026-01-30,Basic,Monthly,50.77,5,2,59,-0.233,53.7,2,6.5,0,10,0
CUST-12729,Titan Stack,2026-05-02,Basic,Monthly,44.11,2,7,148,-0.259,31.2,4,8.6,1,4,0
CUST-12730,Zentis Global,2022-07-03,Pro,Annual,210.02,48,18,617,0.168,83.8,2,33.5,1,8,0
CUST-12731,Orion HQ,2022-07-03,Basic,Monthly,49.91,48,1,26,-0.166,40.7,4,13.9,0,8,0
CUST-12732,Data Networks,2024-12-31,Basic,Monthly,55.88,18,2,52,-0.231,74.4,2,4.5,0,6,0
CUST-12733,Strata Systems,2022-07-03,Enterprise,Multi-Year,1115.42,48,60,1869,0.118,70.7,4,13.0,0,5,0
CUST-12734,Vertex Systems,2024-02-01,Enterprise,Annual,1003.57,29,22,507,0.164,48.3,5,29.1,0,3,0
CUST-12735,Cloud Flow,2026-04-01,Pro,Annual,172.22,3,10,259,0.5,75.8,0,13.7,1,5,0
CUST-12736,Nova Tech,2026-01-30,Enterprise,Annual,901.16,5,67,2322,-0.131,51.9,1,8.8,0,1,0
CUST-12737,Aero Labs,2022-07-03,Pro,Annual,182.59,48,11,443,-0.637,55.9,3,4.2,0,6,0
CUST-12738,Cyber Networks,2024-05-02,Enterprise,Multi-Year,951.76,26,11,285,-0.412,58.2,1,10.5,1,6,1
CUST-12739,Flux Networks,2022-08-03,Basic,Annual,50.97,47,3,78,-0.039,41.9,2,58.8,0,4,0
CUST-12740,Quantum Systems,2022-07-03,Basic,Monthly,54.26,48,4,139,0.161,55.2,3,5.1,0,7,0
CUST-12741,Zentis Dynamics,2025-03-02,Basic,Monthly,48.62,16,6,212,0.253,51.9,2,8.3,2,4,0
CUST-12742,Sync Labs,2026-04-01,Basic,Monthly,49.12,3,3,92,-0.031,44.8,0,23.8,0,6,0
CUST-12743,Vanguard Cloud,2025-12-01,Basic,Annual,50.05,7,2,64,0.068,96.3,2,8.8,0,8,0
CUST-12744,Quantum Labs,2026-04-01,Pro,Annual,183.6,3,16,599,-0.241,40.3,2,50.4,0,2,1
CUST-12745,Quantum Software,2025-12-01,Pro,Monthly,171.38,7,9,208,0.03,76.5,0,10.7,0,10,0
CUST-12746,Vanguard Analytics,2025-05-02,Pro,Annual,146.6,14,10,306,-0.027,14.7,4,35.0,0,10,0
CUST-12747,Nexus Stack,2026-01-30,Basic,Monthly,43.89,5,3,74,0.205,55.0,4,9.4,0,3,0
CUST-12748,Orion Dynamics,2025-12-31,Pro,Annual,213.12,6,10,235,0.075,69.6,2,3.0,0,6,0
CUST-12749,Omni Cloud,2025-03-02,Pro,Monthly,178.02,16,16,344,-0.217,60.3,2,77.4,0,8,0
CUST-12750,Zentis Global,2025-07-02,Basic,Monthly,47.25,12,2,50,0.177,57.2,3,68.8,0,3,0
CUST-12751,Titan Tech,2025-01-31,Pro,Annual,212.92,17,7,209,-0.27,18.7,2,9.3,0,4,0
CUST-12752,Vanguard Global,2025-04-01,Basic,Monthly,52.83,15,5,179,-0.176,49.1,2,24.4,0,9,0
CUST-12753,Pulse Systems,2024-04-02,Basic,Monthly,41.07,27,3,41,0.045,83.0,4,1.0,0,5,0
CUST-12754,Nova Tech,2022-07-03,Enterprise,Annual,1148.41,48,79,1206,-0.083,29.6,4,3.2,0,8,0
CUST-12755,Nova Systems,2026-03-02,Basic,Monthly,57.29,4,2,80,0.422,9.3,4,1.0,0,8,0
CUST-12756,Cyber Global,2026-03-02,Basic,Monthly,40.7,4,1,15,0.221,69.9,2,2.2,1,8,0
CUST-12757,Flux AI,2022-07-03,Enterprise,Annual,875.55,48,44,1332,-0.1,73.5,2,1.5,1,3,1
CUST-12758,Vertex Solutions,2024-12-01,Pro,Monthly,234.55,19,24,442,0.074,71.6,4,3.3,1,4,0
CUST-12759,Pulse Software,2023-06-03,Basic,Annual,47.92,37,1,31,0.402,62.3,4,1.0,0,6,0
CUST-12760,Data Digital,2025-12-01,Basic,Annual,32.68,7,2,64,-0.17,53.6,4,20.7,0,6,0
CUST-12761,Vanguard Solutions,2022-10-02,Basic,Monthly,38.71,45,2,47,0.235,83.4,2,75.7,0,0,0
CUST-12762,Titan Networks,2022-07-03,Pro,Monthly,191.56,48,6,139,-0.032,49.1,4,16.7,0,9,0
CUST-12763,Data Stack,2024-05-02,Basic,Monthly,40.45,26,1,29,-0.064,61.0,7,21.6,0,5,1
CUST-12764,Orion Global,2026-03-02,Basic,Monthly,45.96,4,1,29,0.243,82.1,2,30.4,0,10,0
CUST-12765,Aura Global,2022-07-03,Enterprise,Annual,1003.85,48,39,665,-0.295,69.9,2,28.3,0,6,0
CUST-12766,Apex Tech,2023-03-03,Pro,Monthly,242.65,40,9,133,-0.176,67.6,3,6.4,0,8,0
CUST-12767,Titan Cloud,2023-07-03,Basic,Monthly,46.87,36,1,26,-0.006,70.3,3,16.9,1,4,1
CUST-12768,Pulse Software,2026-05-02,Pro,Annual,231.02,2,13,376,0.085,59.5,3,3.8,1,5,1
CUST-12769,Orion Software,2023-02-01,Pro,Monthly,241.65,41,17,307,0.035,79.7,5,8.8,0,6,0
CUST-12770,Orion HQ,2026-01-30,Basic,Monthly,59.54,5,5,80,-0.02,31.0,1,2.3,0,10,1
CUST-12771,Nexus Digital,2025-10-31,Basic,Annual,51.09,8,3,93,-0.082,81.9,1,35.9,0,1,0
CUST-12772,Vanguard AI,2024-08-01,Pro,Annual,140.4,23,14,327,-0.094,100.0,5,2.0,0,4,0
CUST-12773,Hyper AI,2025-10-01,Basic,Monthly,52.39,9,4,99,0.213,94.1,6,35.9,1,6,0
CUST-12774,Sync Global,2024-03-02,Pro,Annual,230.29,28,15,611,-0.344,70.6,2,2.9,0,8,0
CUST-12775,Omni Labs,2024-07-02,Basic,Annual,48.4,24,2,91,-0.009,75.6,4,2.6,0,5,0
CUST-12776,Nova Dynamics,2026-03-02,Basic,Monthly,61.82,4,2,35,-0.569,94.0,4,3.1,0,5,1
CUST-12777,Titan Global,2024-03-02,Basic,Annual,55.32,28,1,16,-0.126,54.0,2,51.1,0,9,0
CUST-12778,Nova Cloud,2022-07-03,Basic,Monthly,53.18,48,5,93,-0.226,19.3,6,38.0,0,8,0
CUST-12779,Aura Labs,2025-12-31,Basic,Monthly,56.98,6,2,48,-0.169,76.3,2,16.8,0,8,0
CUST-12780,Omni Software,2024-07-02,Basic,Monthly,51.45,24,2,53,0.074,78.1,5,55.2,0,5,0
CUST-12781,Data Solutions,2025-07-02,Pro,Monthly,124.59,12,13,377,0.059,70.5,2,9.2,0,8,0
CUST-12782,Nova Tech,2025-01-31,Enterprise,Multi-Year,924.2,17,59,896,-0.4,72.8,2,30.3,0,3,0
CUST-12783,Hyper Systems,2025-08-31,Pro,Monthly,234.74,10,13,179,0.059,51.6,2,1.0,0,3,1
CUST-12784,Flux Global,2025-07-02,Enterprise,Annual,877.98,12,30,472,0.006,59.4,0,26.2,0,3,0
CUST-12785,Apex Digital,2026-05-02,Basic,Monthly,47.36,2,2,55,-0.101,47.4,1,17.5,0,8,0
CUST-12786,Vertex HQ,2022-07-03,Enterprise,Multi-Year,842.43,48,30,106,0.5,60.8,5,1.3,0,9,0
CUST-12787,Data Dynamics,2024-05-02,Basic,Monthly,62.11,26,4,91,0.06,78.8,6,2.5,1,7,0
CUST-12788,Cyber Dynamics,2024-12-01,Enterprise,Multi-Year,1250.97,19,44,1073,-0.3,100.0,3,16.0,2,10,0
CUST-12789,Hyper HQ,2025-06-01,Enterprise,Annual,866.55,13,31,557,-0.094,49.1,3,35.3,1,5,1
CUST-12790,Flux Dynamics,2024-10-31,Pro,Monthly,203.4,20,9,98,-0.094,58.3,5,10.1,0,5,0
CUST-12791,Cyber Digital,2025-06-01,Enterprise,Annual,897.03,13,49,1435,-0.454,44.9,1,2.7,0,7,0
CUST-12792,Vertex Flow,2025-07-02,Pro,Monthly,217.36,12,13,375,-0.069,91.4,4,2.2,1,6,1
CUST-12793,Quantum Labs,2025-01-31,Basic,Monthly,52.75,17,1,34,0.129,51.2,4,3.7,2,10,0
CUST-12794,Strata Flow,2025-10-01,Basic,Monthly,54.97,9,4,128,-0.278,100.0,3,7.5,1,9,0
CUST-12795,Vanguard Labs,2025-12-31,Pro,Monthly,208.91,6,3,69,-0.42,52.8,3,2.0,0,10,1
CUST-12796,Vertex Tech,2024-10-01,Basic,Annual,70.58,21,3,112,-0.355,40.3,1,12.2,0,6,0
CUST-12797,Nexus Systems,2022-08-03,Pro,Monthly,168.32,47,12,374,0.03,58.7,2,9.4,0,6,0
CUST-12798,Sync Global,2025-12-31,Enterprise,Annual,742.67,6,59,2363,0.5,62.9,1,44.5,0,5,0
CUST-12799,Vertex Analytics,2026-05-02,Basic,Monthly,46.11,2,2,31,0.387,71.9,4,49.9,0,5,0
CUST-12800,Pulse Software,2025-10-31,Pro,Annual,152.2,8,10,224,-0.11,73.8,1,3.7,0,7,0
CUST-12801,Sync AI,2022-07-03,Enterprise,Annual,775.35,48,36,1009,0.305,48.0,1,38.7,0,8,0
CUST-12802,Aero Cloud,2022-10-02,Enterprise,Annual,848.95,45,42,1447,-0.114,28.9,2,4.5,1,6,0
CUST-12803,Aero AI,2024-07-02,Enterprise,Multi-Year,860.81,24,39,1289,-0.001,26.5,4,8.7,0,7,0
CUST-12804,Vanguard Labs,2022-07-03,Pro,Annual,170.5,48,14,300,0.077,81.7,2,34.5,1,10,0
CUST-12805,Aero Digital,2025-03-02,Enterprise,Annual,1076.66,16,57,1776,-0.326,30.2,5,17.4,0,8,0
CUST-12806,Hyper Global,2022-07-03,Pro,Annual,183.89,48,9,153,0.291,57.5,4,4.3,0,6,0
CUST-12807,Apex Digital,2025-08-31,Basic,Monthly,47.68,10,2,33,0.149,26.2,7,29.4,0,2,0
CUST-12808,Orion Tech,2025-10-31,Basic,Monthly,55.57,8,1,14,-0.267,72.8,4,30.7,0,7,0
CUST-12809,Zentis Labs,2024-05-02,Pro,Monthly,176.13,26,14,373,-0.36,57.3,3,4.7,2,5,0
CUST-12810,Vertex Solutions,2025-06-01,Basic,Monthly,47.06,13,5,130,-0.459,82.2,5,10.8,1,7,0
CUST-12811,Nova Tech,2024-05-02,Pro,Monthly,209.92,26,10,135,-0.2,85.0,2,87.6,0,7,1
CUST-12812,Omni Stack,2025-08-31,Pro,Annual,141.04,10,13,380,-0.205,46.8,2,1.1,0,7,0
CUST-12813,Omni Analytics,2024-06-01,Basic,Monthly,31.47,25,3,55,-0.014,62.0,2,17.9,1,9,0
CUST-12814,Vertex Networks,2025-10-01,Pro,Monthly,209.33,9,11,215,0.385,64.6,2,4.6,1,5,0
CUST-12815,Strata AI,2026-04-01,Pro,Monthly,213.69,3,15,235,-0.656,88.4,0,46.7,0,3,0
CUST-12816,Aero Dynamics,2022-07-03,Basic,Monthly,64.17,48,2,65,0.089,71.3,3,13.9,0,7,0
CUST-12817,Apex Cloud,2022-07-03,Basic,Monthly,50.16,48,1,17,0.479,63.7,0,25.1,0,5,0
CUST-12818,Cloud Global,2022-07-03,Basic,Monthly,55.03,48,1,37,-0.326,68.7,1,11.7,0,6,0
CUST-12819,Pulse Systems,2023-11-02,Basic,Monthly,47.56,32,2,58,0.388,58.4,3,64.3,0,8,0
CUST-12820,Aero Stack,2024-01-01,Enterprise,Annual,1043.54,30,68,1626,-0.051,95.9,2,8.4,3,5,0
CUST-12821,Flux Networks,2024-09-01,Basic,Monthly,61.25,22,4,131,-0.349,33.7,9,27.5,1,4,1
CUST-12822,Quantum Networks,2026-01-30,Pro,Annual,135.6,5,11,249,0.29,58.0,1,3.8,0,7,0
CUST-12823,Titan Labs,2025-12-01,Basic,Monthly,52.04,7,2,53,-0.03,50.6,2,3.9,0,3,0
CUST-12824,Flux Dynamics,2025-08-31,Basic,Monthly,64.7,10,1,26,0.096,83.0,1,1.0,0,10,0
CUST-12825,Flux Systems,2022-07-03,Pro,Monthly,207.42,48,11,251,0.279,84.8,2,5.6,0,8,0
CUST-12826,Hyper Labs,2025-12-31,Pro,Monthly,248.27,6,21,597,-0.096,54.5,4,1.1,0,7,0
CUST-12827,Apex Analytics,2022-07-03,Basic,Monthly,44.38,48,2,20,0.1,43.7,4,14.6,0,6,0
CUST-12828,Orion AI,2024-10-31,Basic,Monthly,48.76,20,3,48,-0.015,63.0,0,1.5,1,7,0
CUST-12829,Flux Global,2023-11-02,Basic,Annual,49.25,32,3,26,-0.522,39.9,1,15.7,1,5,0
CUST-12830,Vertex Networks,2026-03-02,Basic,Monthly,32.7,4,2,43,0.305,62.8,3,44.2,0,7,0
CUST-12831,Data Flow,2025-10-01,Pro,Monthly,164.13,9,21,345,-0.384,56.0,1,2.6,0,6,0
CUST-12832,Titan HQ,2022-07-03,Basic,Monthly,40.94,48,1,28,0.254,100.0,4,10.6,0,0,0
CUST-12833,Cyber Software,2025-10-01,Basic,Annual,55.04,9,1,14,0.191,56.1,6,45.5,0,8,0
CUST-12834,Nova Systems,2025-08-31,Basic,Annual,55.41,10,1,15,-0.428,88.6,2,9.4,0,9,0
CUST-12835,Cloud Systems,2025-12-01,Enterprise,Annual,1047.56,7,54,1114,0.145,100.0,3,4.1,0,7,0
CUST-12836,Pulse Analytics,2026-01-30,Enterprise,Multi-Year,1122.49,5,5,86,-0.684,43.5,3,31.2,1,2,1
CUST-12837,Sync HQ,2025-10-31,Basic,Monthly,47.79,8,4,109,0.145,100.0,3,15.7,0,8,0
CUST-12838,Hyper Systems,2024-04-02,Pro,Monthly,234.88,27,5,64,-0.206,55.1,4,12.0,0,9,0
CUST-12839,Zentis Dynamics,2025-03-02,Basic,Monthly,49.06,16,2,78,0.219,52.0,1,6.6,0,7,0
CUST-12840,Nexus Dynamics,2024-10-01,Basic,Monthly,49.43,21,4,103,0.022,49.1,1,54.7,0,5,0
CUST-12841,Flux Cloud,2026-01-30,Pro,Monthly,191.07,5,9,153,-0.467,58.3,4,10.2,0,4,0
CUST-12842,Flux Tech,2023-02-01,Enterprise,Annual,1101.56,41,51,1677,0.187,47.1,2,10.7,1,4,0
CUST-12843,Omni Digital,2023-04-03,Enterprise,Annual,935.88,39,43,999,-0.152,69.9,3,20.7,0,5,0
CUST-12844,Vertex Networks,2026-05-02,Pro,Monthly,228.15,2,11,265,-0.324,49.3,1,6.2,0,5,0
CUST-12845,Hyper HQ,2025-06-01,Basic,Annual,40.68,13,4,77,-0.072,62.4,2,77.5,0,4,0
CUST-12846,Zentis Cloud,2026-04-01,Pro,Monthly,166.2,3,9,151,-0.639,42.0,3,20.3,0,8,0
CUST-12847,Vanguard Solutions,2023-03-03,Basic,Monthly,54.05,40,1,23,-0.319,72.7,4,44.8,1,10,1
CUST-12848,Quantum Digital,2023-09-02,Pro,Annual,196.36,34,17,419,0.092,100.0,3,14.4,0,8,0
CUST-12849,Pulse Tech,2022-07-03,Basic,Monthly,45.66,48,1,16,-0.343,68.4,3,112.1,0,8,1
CUST-12850,Omni Analytics,2025-10-31,Pro,Annual,225.57,8,14,418,0.365,75.2,1,9.3,0,8,0
CUST-12851,Vertex Software,2025-03-02,Basic,Annual,44.54,16,5,162,0.016,26.9,0,3.8,0,7,0
CUST-12852,Data Solutions,2025-12-31,Basic,Annual,47.53,6,3,41,-0.309,66.3,3,1.0,3,5,0
CUST-12853,Aura Cloud,2025-06-01,Enterprise,Multi-Year,1208.67,13,56,527,-0.475,51.8,0,5.3,0,9,0
CUST-12854,Vanguard Analytics,2024-10-31,Basic,Monthly,60.31,20,5,123,-0.202,23.5,1,31.3,0,10,0
CUST-12855,Omni Flow,2026-04-01,Pro,Annual,245.94,3,10,185,0.082,84.6,3,4.0,0,6,0
CUST-12856,Zentis Systems,2023-11-02,Basic,Monthly,46.93,32,4,86,0.5,77.0,5,94.5,0,9,0
CUST-12857,Zentis Analytics,2024-10-01,Basic,Monthly,58.05,21,4,76,0.5,55.5,3,21.1,0,9,0
CUST-12858,Titan Stack,2022-10-02,Basic,Monthly,42.03,45,4,155,-0.059,38.1,5,105.8,0,4,1
CUST-12859,Vanguard AI,2025-10-01,Basic,Monthly,42.33,9,3,85,0.093,46.8,6,20.3,0,7,0
CUST-12860,Cloud Labs,2022-07-03,Enterprise,Multi-Year,646.78,48,17,611,0.221,62.5,5,18.4,0,9,0
CUST-12861,Vanguard HQ,2022-07-03,Basic,Monthly,61.3,48,2,11,-0.497,69.6,3,26.2,0,6,1
CUST-12862,Pulse Flow,2022-07-03,Enterprise,Annual,869.53,48,43,1055,0.138,43.5,3,26.4,0,5,0
CUST-12863,Cyber Networks,2023-05-03,Pro,Monthly,195.22,38,10,355,0.045,76.9,4,10.0,0,4,0
CUST-12864,Titan Systems,2023-01-02,Basic,Monthly,42.31,42,3,74,-0.419,99.1,3,3.7,0,6,0
CUST-12865,Vanguard Software,2024-09-01,Pro,Annual,219.75,22,12,235,-0.296,48.1,4,48.4,0,6,0
CUST-12866,Aura Cloud,2025-12-01,Pro,Monthly,187.79,7,8,168,0.034,82.7,1,25.7,1,7,0
CUST-12867,Strata Solutions,2024-02-01,Pro,Annual,160.05,29,16,633,0.022,47.0,3,19.5,0,8,0
CUST-12868,Omni Cloud,2023-11-02,Basic,Monthly,52.25,32,3,89,-0.047,61.0,1,22.1,0,6,0
CUST-12869,Flux Tech,2022-07-03,Basic,Monthly,38.46,48,5,115,-0.613,50.1,2,26.6,0,6,0
CUST-12870,Cloud Digital,2024-10-01,Enterprise,Annual,873.51,21,59,1916,0.194,46.5,2,34.1,0,8,0
CUST-12871,Orion Tech,2025-10-01,Enterprise,Multi-Year,683.28,9,31,805,0.024,36.6,2,51.4,0,3,0
CUST-12872,Sync Dynamics,2024-01-01,Enterprise,Annual,785.62,30,62,1639,-0.426,83.3,1,13.7,0,4,0
CUST-12873,Quantum Software,2022-07-03,Basic,Monthly,50.31,48,3,81,0.131,66.3,0,153.7,0,7,0
CUST-12874,Flux HQ,2025-12-31,Pro,Monthly,140.36,6,10,130,-0.034,21.7,4,26.8,2,5,1
CUST-12875,Sync Flow,2025-08-01,Basic,Monthly,38.11,11,3,59,-0.222,23.7,5,6.6,0,6,0
CUST-12876,Vertex Flow,2024-10-01,Basic,Monthly,48.98,21,3,68,-0.249,68.4,3,1.9,1,5,0
